	imp	occ	class1	rel1	class2	rel2	individual_imp
8788	0.0002275100509971	2	http://purl.obolibrary.org/obo/CHEBI_50292	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	0.00011375502549855
19752	0.0001136605447776	1	http://purl.obolibrary.org/obo/CHEBI_29035	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000003	rev_RO_0002200	0.0001136605447776
19766	0.0001135812577073	1	http://purl.obolibrary.org/obo/GO_0006626	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_75044	rev_hasChemStressResistance	0.0001135812577073
19781	0.0001135160716923	1	http://purl.obolibrary.org/obo/CHEBI_16397	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_52289	rev_hasChemStressResistance_Increased	0.0001135160716923
19788	0.000113490418507	1	http://purl.obolibrary.org/obo/GO_0000278	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_30911	rev_hasChemStressResistance	0.000113490418507
19792	0.000113474937013	1	http://purl.obolibrary.org/obo/GO_0031507	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_79377	rev_hasChemStressResistance	0.000113474937013
19802	0.0001134433725057	1	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000218-APO_0000002	rev_RO_0002200	0.0001134433725057
19812	0.0001133953198479	1	http://purl.obolibrary.org/obo/CHEBI_18212	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000155-APO_0000004-CHEBI_34905	rev_RO_0002200	0.0001133953198479
19829	0.000113338724908	1	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000257-APO_0000248-CHEBI_30911	rev_RO_0002200	0.000113338724908
19848	0.0001132141967183	1	http://purl.obolibrary.org/obo/CHEBI_17158	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000004	rev_RO_0002200	0.0001132141967183
19851	0.0001132087786695	1	http://purl.obolibrary.org/obo/GO_0000710	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_35696	rev_hasChemStressResistance	0.0001132087786695
19855	0.0001131959671033	1	http://purl.obolibrary.org/obo/CHEBI_32029	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_25255	rev_hasChemStressResistance	0.0001131959671033
19866	0.0001131217799373	1	http://purl.obolibrary.org/obo/CHEBI_50011	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000029-APO_0000005	rev_RO_0002200	0.0001131217799373
19871	0.0001131027947148	1	http://purl.obolibrary.org/obo/CHEBI_172376	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_16708	rev_hasChemStressResistance	0.0001131027947148
8863	0.0002260414872327	2	http://purl.obolibrary.org/obo/CHEBI_30089	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Increased	0.00011302074361635
19897	0.0001130196937772	1	http://purl.obolibrary.org/obo/GO_0031507	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_77850	rev_hasChemStressResistance_Increased	0.0001130196937772
19912	0.000112973441414	1	http://purl.obolibrary.org/obo/GO_0006612	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000034-APO_0000003	rev_RO_0002200	0.000112973441414
19913	0.0001129720028226	1	http://purl.obolibrary.org/obo/GO_0008361	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_57248	rev_hasChemStressResistance	0.0001129720028226
19916	0.000112949614544	1	http://purl.obolibrary.org/obo/GO_0030174	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_5292	rev_hasChemStressResistance	0.000112949614544
19918	0.000112948521732	1	http://purl.obolibrary.org/obo/CHEBI_63041	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000117-CHEBI_29699	rev_RO_0002200	0.000112948521732
19950	0.0001127555939023	1	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_16094	rev_hasChemStressResistance	0.0001127555939023
8907	0.0002253403132011	2	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000003	rev_RO_0002200	0.00011267015660055
8913	0.0002252710426896	2	http://purl.obolibrary.org/obo/GO_0006813	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	0.0001126355213448
19973	0.0001125713168699	1	http://purl.obolibrary.org/obo/CHEBI_16634	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_62946	rev_hasChemNutrientUtilization_Decreased	0.0001125713168699
19980	0.0001125336774307	1	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/GO_0000977	rev_RO_0002327	0.0001125336774307
19984	0.000112505953049	1	http://purl.obolibrary.org/obo/GO_0016236	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_61148	rev_hasChemStressResistance	0.000112505953049
19986	0.0001124871233353	1	http://purl.obolibrary.org/obo/CHEBI_35696	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000004-CHEBI_17029	rev_RO_0002200	0.0001124871233353
19999	0.0001123822370167	1	http://purl.obolibrary.org/obo/CHEBI_31823	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_52289	rev_hasChemStressResistance_Increased	0.0001123822370167
20005	0.000112372468895	1	http://purl.obolibrary.org/obo/CHEBI_29866	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000055-APO_0000117	rev_RO_0002200	0.000112372468895
3618	0.0004491380196034	4	http://purl.obolibrary.org/obo/CHEBI_16261	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000002	rev_RO_0002200	0.00011228450490085
20038	0.0001122130927497	1	http://purl.obolibrary.org/obo/CHEBI_25105	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_34689	rev_hasChemStressResistance	0.0001122130927497
20048	0.0001121826640902	1	http://purl.obolibrary.org/obo/GO_0008298	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000225-APO_0000004	rev_RO_0002200	0.0001121826640902
20050	0.0001121767379835	1	http://purl.obolibrary.org/obo/CHEBI_16236	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_46645	rev_hasChemStressResistance_Increased	0.0001121767379835
3625	0.0004483994884755	4	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000003	rev_RO_0002200	0.000112099872118875
20066	0.0001120822991099	1	http://purl.obolibrary.org/obo/GO_0006357	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000132-APO_0000002	rev_RO_0002200	0.0001120822991099
5328	0.0003361745102996	3	http://purl.obolibrary.org/obo/GO_0006298	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	0.00011205817009986666
20108	0.0001118824794509	1	http://purl.obolibrary.org/obo/GO_0006298	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Decreased	0.0001118824794509
20114	0.0001118689493444	1	http://purl.obolibrary.org/obo/CHEBI_16261	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_28755	rev_hasChemStressResistance	0.0001118689493444
20117	0.0001118538864909	1	http://purl.obolibrary.org/obo/CHEBI_31555	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_35962	rev_hasChemStressResistance	0.0001118538864909
20118	0.000111849684106	1	http://purl.obolibrary.org/obo/CHEBI_27732	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/GO_0000977	rev_RO_0002327	0.000111849684106
20143	0.0001116973811407	1	http://purl.obolibrary.org/obo/GO_0010737	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_29866	rev_hasChemStressResistance	0.0001116973811407
20162	0.0001116120050534	1	http://purl.obolibrary.org/obo/CHEBI_8430	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_78887	rev_RO_0002200	0.0001116120050534
9019	0.0002231965884663	2	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_37947	rev_hasChemStressResistance	0.00011159829423315
9021	0.000223169084015	2	http://purl.obolibrary.org/obo/CHEBI_60888	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17634	rev_hasChemStressResistance	0.0001115845420075
20199	0.0001113809850841	1	http://purl.obolibrary.org/obo/CHEBI_27897	rev_hasChemNutrientUtilization	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	0.0001113809850841
20204	0.000111363682029	1	http://purl.obolibrary.org/obo/GO_0070086	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_64648	rev_hasChemStressResistance_Decreased	0.000111363682029
9048	0.0002226955890927	2	http://purl.obolibrary.org/obo/GO_0006897	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_17634	rev_hasChemStressResistance	0.00011134779454635
20208	0.0001113424654188	1	http://purl.obolibrary.org/obo/GO_0006656	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance_Increased	0.0001113424654188
20209	0.0001113358835976	1	http://purl.obolibrary.org/obo/CHEBI_28694	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17071	rev_hasChemStressResistance	0.0001113358835976
9052	0.0002226461419403	2	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	0.00011132307097015
9056	0.0002225880992444	2	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_37947	rev_hasChemStressResistance_Decreased	0.0001112940496222
20227	0.0001112438398878	1	http://sgd-kg.project-genesis.io#APO_0000097-CHEBI_7916	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000003	rev_RO_0002200	0.0001112438398878
20232	0.0001112059043716	1	http://purl.obolibrary.org/obo/CHEBI_25213	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_156510	rev_RO_0002200	0.0001112059043716
20250	0.0001111212628432	1	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000003-CHEBI_474180	rev_RO_0002200	0.0001111212628432
9077	0.0002221820518957	2	http://purl.obolibrary.org/obo/CHEBI_17833	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000117	rev_RO_0002200	0.00011109102594785
20271	0.0001109718847934	1	http://purl.obolibrary.org/obo/GO_0007089	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_32372	rev_hasChemStressResistance	0.0001109718847934
20276	0.0001109141807175	1	http://purl.obolibrary.org/obo/CHEBI_49000	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29034	rev_hasChemStressResistance	0.0001109141807175
20286	0.0001108629154895	1	http://purl.obolibrary.org/obo/GO_0009847	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_16261	rev_hasChemStressResistance	0.0001108629154895
20287	0.0001108582615193	1	http://purl.obolibrary.org/obo/GO_0007031	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_17833	rev_hasChemStressResistance	0.0001108582615193
20295	0.0001108209583243	1	http://purl.obolibrary.org/obo/CHEBI_26188	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_60871	rev_hasChemStressResistance	0.0001108209583243
20320	0.0001107133800634	1	http://purl.obolibrary.org/obo/GO_0097552	rev_RO_0002331	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	0.0001107133800634
20342	0.0001106074116685	1	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000055-APO_0000002	rev_RO_0002200	0.0001106074116685
9134	0.0002211384802175	2	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000034-APO_0000003	rev_RO_0002200	0.00011056924010875
20362	0.0001105204348654	1	http://purl.obolibrary.org/obo/CHEBI_16411	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance_Increased	0.0001105204348654
20371	0.0001104898077502	1	http://purl.obolibrary.org/obo/CHEBI_32029	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Increased	0.0001104898077502
20376	0.0001104742024636	1	http://purl.obolibrary.org/obo/GO_0045040	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_25675	rev_hasChemStressResistance	0.0001104742024636
20386	0.0001104350894638	1	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000095-APO_0000004	rev_RO_0002200	0.0001104350894638
20388	0.0001104316947635	1	http://purl.obolibrary.org/obo/GO_0010603	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Increased	0.0001104316947635
20398	0.0001103894963144	1	http://purl.obolibrary.org/obo/CHEBI_47519	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000297-APO_0000002	rev_RO_0002200	0.0001103894963144
20428	0.0001102578954053	1	http://purl.obolibrary.org/obo/CHEBI_22977	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_49976	rev_hasChemStressResistance	0.0001102578954053
5454	0.0003305652619164	3	http://purl.obolibrary.org/obo/CHEBI_16261	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_15379	rev_hasChemStressResistance	0.00011018842063879999
20472	0.000110052366096	1	http://purl.obolibrary.org/obo/CHEBI_27897	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_30653	rev_hasChemStressResistance	0.000110052366096
9187	0.0002200286768555	2	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_30911	rev_hasChemStressResistance	0.00011001433842775
20486	0.0001099633943337	1	http://purl.obolibrary.org/obo/CHEBI_17924	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_34696	rev_hasChemStressResistance_Increased	0.0001099633943337
20498	0.0001099032283591	1	http://purl.obolibrary.org/obo/GO_0006357	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_77775	rev_hasChemStressResistance	0.0001099032283591
20503	0.0001098711320645	1	http://purl.obolibrary.org/obo/GO_0007089	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_114786	rev_hasChemStressResistance	0.0001098711320645
20520	0.0001098285786352	1	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_63020	rev_RO_0002200	0.0001098285786352
20525	0.0001098053338716	1	http://purl.obolibrary.org/obo/CHEBI_30477	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance_Increased	0.0001098053338716
20552	0.0001096550515386	1	http://purl.obolibrary.org/obo/GO_0030174	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_28078	rev_hasChemStressResistance	0.0001096550515386
9231	0.0002192956451938	2	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	0.0001096478225969
20557	0.0001096208395607	1	http://purl.obolibrary.org/obo/CHEBI_156382	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_28748	rev_hasChemStressResistance	0.0001096208395607
20579	0.0001095075873038	1	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_42068	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000053-APO_0000002	rev_RO_0002200	0.0001095075873038
20624	0.0001092885310435	1	http://purl.obolibrary.org/obo/CHEBI_17924	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_6923	rev_hasChemStressResistance	0.0001092885310435
20632	0.0001092530952934	1	http://purl.obolibrary.org/obo/CHEBI_30763	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000225-APO_0000004	rev_RO_0002200	0.0001092530952934
5531	0.0003273452025287	3	http://purl.obolibrary.org/obo/CHEBI_32588	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	0.00010911506750956668
20662	0.000109050964548	1	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_28498	rev_hasChemStressResistance	0.000109050964548
20667	0.000109038147641	1	http://purl.obolibrary.org/obo/GO_0000422	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_31823	rev_hasChemStressResistance	0.000109038147641
20671	0.0001090268335063	1	http://sgd-kg.project-genesis.io#APO_0000027-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000046-APO_0000004	rev_RO_0002200	0.0001090268335063
20680	0.0001089694752021	1	http://purl.obolibrary.org/obo/CHEBI_30911	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000300-APO_0000002	rev_RO_0002200	0.0001089694752021
20683	0.00010895979445	1	http://purl.obolibrary.org/obo/GO_0034337	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance	0.00010895979445
5547	0.0003267201329626	3	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000316-APO_0000004-CHEBI_16865	rev_RO_0002200	0.00010890671098753332
9318	0.0002177780508207	2	http://purl.obolibrary.org/obo/CHEBI_28498	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	0.00010888902541035
567	0.0015240838077104	14	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance	0.00010886312912217143
20721	0.0001087606029466	1	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_33007	rev_hasChemStressResistance	0.0001087606029466
20739	0.0001086758103489	1	http://purl.obolibrary.org/obo/GO_0009847	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000117	rev_RO_0002200	0.0001086758103489
5560	0.0003258878711062	3	http://purl.obolibrary.org/obo/CHEBI_30477	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_6198	rev_hasChemStressResistance_Increased	0.00010862929036873334
20804	0.0001083883584867	1	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000204-APO_0000004-CHEBI_17924	rev_RO_0002200	0.0001083883584867
20841	0.0001082283923357	1	http://purl.obolibrary.org/obo/GO_0043161	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_26873	rev_hasChemStressResistance	0.0001082283923357
20854	0.00010818561109	1	http://purl.obolibrary.org/obo/CHEBI_17924	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_230243	rev_hasChemStressResistance	0.00010818561109
20859	0.0001081627323635	1	http://purl.obolibrary.org/obo/CHEBI_77775	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance_Increased	0.0001081627323635
20861	0.0001081552948344	1	http://purl.obolibrary.org/obo/GO_0043161	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_62946	rev_hasChemNutrientUtilization_Decreased	0.0001081552948344
20865	0.0001081486213914	1	http://purl.obolibrary.org/obo/GO_0007034	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_16842	rev_hasChemStressResistance	0.0001081486213914
1675	0.0007569633533846	7	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000053-APO_0000002	rev_RO_0002200	0.00010813762191208573
20885	0.0001080347898025	1	http://purl.obolibrary.org/obo/CHEBI_82642	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_37947	rev_hasChemStressResistance	0.0001080347898025
20896	0.0001079872795148	1	http://purl.obolibrary.org/obo/GO_0006409	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_156382	rev_hasChemStressResistance	0.0001079872795148
9412	0.0002157918472161	2	http://purl.obolibrary.org/obo/GO_0000750	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000225-APO_0000004	rev_RO_0002200	0.00010789592360805
20917	0.0001078833507334	1	http://purl.obolibrary.org/obo/CHEBI_77995	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_9448	rev_hasChemStressResistance	0.0001078833507334
20922	0.0001078551984368	1	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000055-APO_0000117	rev_RO_0002200	0.0001078551984368
9418	0.0002156621104883	2	http://purl.obolibrary.org/obo/GO_0001046	rev_RO_0002327	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000003	rev_RO_0002200	0.00010783105524415
20972	0.0001076446353513	1	http://sgd-kg.project-genesis.io#YKL185W	pos_regulating	http://purl.obolibrary.org/obo/CHEBI_27899	rev_hasChemStressResistance	0.0001076446353513
3843	0.0004305076863902	4	http://purl.obolibrary.org/obo/CHEBI_35176	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17634	rev_hasChemStressResistance	0.00010762692159755
20988	0.0001075597743926	1	http://purl.obolibrary.org/obo/GO_0034337	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000053-APO_0000002	rev_RO_0002200	0.0001075597743926
20991	0.0001075511236064	1	http://purl.obolibrary.org/obo/CHEBI_29105	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000125-APO_0000003-CHEBI_24838	rev_RO_0002200	0.0001075511236064
20993	0.000107549238025	1	http://purl.obolibrary.org/obo/CHEBI_29105	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_30477	rev_hasChemStressResistance_Increased	0.000107549238025
21005	0.0001075029906887	1	http://purl.obolibrary.org/obo/CHEBI_37947	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_52289	rev_RO_0002200	0.0001075029906887
21007	0.0001074978092927	1	http://purl.obolibrary.org/obo/GO_0006879	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000002	rev_RO_0002200	0.0001074978092927
21010	0.0001074820578133	1	http://sgd-kg.project-genesis.io#YJR090C	neg_regulating	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance_Increased	0.0001074820578133
21017	0.0001074645297344	1	http://purl.obolibrary.org/obo/CHEBI_29035	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance_Increased	0.0001074645297344
5665	0.0003216493019415	3	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_25213	rev_hasChemStressResistance	0.0001072164339805
21087	0.0001071781473681	1	http://purl.obolibrary.org/obo/CHEBI_33007	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000144-APO_0000003	rev_RO_0002200	0.0001071781473681
9506	0.0002141701909644	2	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000003	rev_RO_0002200	0.0001070850954822
21125	0.0001070455199138	1	http://purl.obolibrary.org/obo/CHEBI_30089	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	0.0001070455199138
21139	0.0001069936638294	1	http://purl.obolibrary.org/obo/CHEBI_16842	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_28094	rev_hasChemStressResistance	0.0001069936638294
21148	0.0001069541586161	1	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_15866	rev_hasChemStressResistance_Increased	0.0001069541586161
21149	0.0001069527097679	1	http://purl.obolibrary.org/obo/CHEBI_78038	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000144-APO_0000003	rev_RO_0002200	0.0001069527097679
21153	0.0001069412036392	1	http://purl.obolibrary.org/obo/CHEBI_27386	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Increased	0.0001069412036392
21158	0.0001069243828948	1	http://purl.obolibrary.org/obo/GO_0009847	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_35696	rev_hasChemStressResistance	0.0001069243828948
21181	0.0001067717021217	1	http://purl.obolibrary.org/obo/GO_0034504	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_34779	rev_hasChemStressResistance	0.0001067717021217
21196	0.0001066842411366	1	http://purl.obolibrary.org/obo/CHEBI_49468	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Increased	0.0001066842411366
21209	0.0001066203903006	1	http://purl.obolibrary.org/obo/CHEBI_15361	rev_hasChemNutrientUtilization_Decreased	http://sgd-kg.project-genesis.io#APO_0000204-APO_0000003-CHEBI_17992	rev_RO_0002200	0.0001066203903006
21230	0.0001065071705094	1	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_609827	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000221-APO_0000002	rev_RO_0002200	0.0001065071705094
21238	0.0001064824587483	1	http://purl.obolibrary.org/obo/GO_0007059	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_60761	rev_hasChemStressResistance	0.0001064824587483
3909	0.0004256501486013	4	http://purl.obolibrary.org/obo/CHEBI_29866	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_37947	rev_hasChemStressResistance	0.000106412537150325
21275	0.0001062796593841	1	http://purl.obolibrary.org/obo/GO_0010603	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	0.0001062796593841
21280	0.0001062635964222	1	http://purl.obolibrary.org/obo/CHEBI_16236	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance_Increased	0.0001062635964222
21281	0.0001062633644671	1	http://purl.obolibrary.org/obo/GO_0043555	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_30477	rev_hasChemStressResistance	0.0001062633644671
21295	0.0001061687428702	1	http://purl.obolibrary.org/obo/CHEBI_29035	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000155-APO_0000004-CHEBI_45863	rev_RO_0002200	0.0001061687428702
21298	0.000106163273279	1	http://purl.obolibrary.org/obo/CHEBI_57248	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	0.000106163273279
